word;relative_frequency;corpus_commonality
pee;16.2500;36
market;31.6667;27
blanket;140.0000;27
wellies;16.6667;27
welly;27.5000;36
brolly;10.0000;27
chuck;17.5000;18
pond;52.0000;45
wiggle;35.0000;27
Sqounky;5.0000;9
baba;1056.6667;27
Dada;163.0000;45
ssh;47.5000;36
e;61.4286;63
click;43.0000;45
Mo;15.0000;27
oink;75.0000;54
oy;20.0000;36
count;47.5000;54
Warren;801.6667;27
front;62.5000;54
bash;113.7500;36
dot;13.7500;36
Annie;113.0000;45
trailer;331.6667;27
lick;97.5000;36
plum;111.6667;27
hotdog;8.3333;27
oblong;15.0000;18
cheat;11.2500;36
airport;18.7500;36
plan;6.0000;45
kid;15.3000;40
Mike;8.3333;27
cave;6.6667;27
clop;7.5000;18
spin;53.3333;27
pass;24.0000;48
farmyard;25.0000;27
dream;21.2500;36
snap;110.8333;54
police;102.5000;36
motor;27.0000;45
lift;78.5833;48
scoop;25.0000;36
thin;5.0000;9
rectangle;4.5000;8
triangle;56.7000;40
plastic;10.0000;36
hospital;36.6667;54
past;122.5000;36
halo;5.0000;9
creature;11.6667;27
ramp;40.0000;27
arch;16.6667;27
Rex;10.0000;27
rip;56.0000;45
cloud;24.0000;45
steam;50.0000;45
brew;5.0000;9
brewery;5.0000;9
hundred;4.5000;24
wobble;49.0000;45
wibble;15.0000;27
flavor;5.0000;27
aubergine;33.3333;27
cheesy;10.0000;27
cock;41.2500;36
cheep;11.6667;27
hay;88.3333;27
bail;7.5000;18
shop;512.4167;48
kind;18.0833;24
dear;998.2500;48
Lucky;179.6667;24
love;68.8000;30
carry;133.8333;48
bye;260.0000;30
corner;92.5833;48
Grandpa;218.1786;28
outside;157.0286;35
slip;25.3000;40
change;67.8333;48
read;447.1111;36
bowl;76.0833;48
dinner;277.2381;42
write;105.8333;42
football;50.8750;32
drive;378.7619;42
field;118.2857;42
well;291.4286;35
arm;147.5833;48
high;97.2778;36
long;124.8611;36
from;152.0476;42
race;75.9000;40
park;169.5833;48
men;217.2500;48
pie;118.8000;40
dust;69.6667;24
rock;55.0000;42
picture;139.0714;56
end;74.2500;48
very;347.2857;28
sea;44.7857;56
hill;41.9048;42
day;134.7143;35
call;284.1667;36
much;74.0556;36
together;111.4286;42
roll;180.0476;42
Forest;22.0000;32
people;171.8889;18
soon;75.1667;48
potato;60.0000;35
mat;51.7000;40
chew;52.8000;40
circle;138.6000;40
square;63.3333;21
foot;399.0000;36
fall;939.6000;30
find;1147.1250;24
name;184.0000;24
lot;180.2500;24
money;267.0000;42
or;120.9714;35
middle;45.3889;36
a;10274.2857;7
now;2787.4286;28
food;294.0000;30
think;669.4286;28
Dad;112.5000;12
up;2272.8571;7
time;323.0000;12
one;8765.0000;7
there;12524.2857;7
can;2540.5714;14
like;2407.1429;7
come;2892.0000;14
we;2019.4286;14
good;434.0000;12
me;3876.8571;14
your;1314.2857;21
do;9133.5714;7
get;7278.5714;7
big;2135.1429;14
over;1089.0000;12
too;1112.0000;12
all;1547.8571;7
and;7379.2857;7
not;7710.7143;7
to;4803.5714;7
at;725.7143;7
play;1606.2857;14
this;6450.0000;7
make;2294.0000;12
them;1713.4286;14
see;1925.0000;12
they;1617.8571;7
eat;1308.0000;14
put;3393.4286;14
watch;462.2222;18
house;1087.0000;21
for;1482.1429;7
her;843.3333;6
just;1763.8095;21
she;815.8333;6
have;3950.0000;7
home;335.8333;6
so;416.0000;12
his;825.0000;6
thing;433.3333;21
will;1518.0000;14
something;376.6667;18
know;1300.7143;7
dog;551.5714;28
with;913.5714;7
then;534.2857;7
how;314.2857;21
ha;30.3333;18
by;133.2500;24
some;3221.0000;7
here;5828.7500;12
what;6903.2143;14
want;8438.0000;7
yes;5542.8571;7
clown;67.0000;45
caravan;58.3333;27
og;5.0000;9
Milky;7.5000;18
video;69.0000;45
nap;15.0000;18
swan;26.6667;27
brekkie;5.0000;9
bobble;36.0000;45
Tots;42.5000;18
Bangor;10.0000;9
morrow;10.0000;9
ho;22.5000;36
Mmn;5.0000;9
beside;42.0000;45
pacifier;47.5000;18
drawer;16.2500;36
sponge;15.0000;9
soap;30.0000;27
Ruth;165.0000;18
uh;129.1667;54
Bianca;22.5000;18
aye;52.5000;36
cause;328.8542;48
match;37.0000;45
Pingan;5.0000;9
aya;5.0000;9
vix;5.0000;9
Aunty;10.0000;36
Cathy;70.0000;36
bickie;22.5000;18
buggy;25.0000;18
hm;45.8333;54
grocery;12.5000;18
terrible;7.5000;18
smell;28.0000;45
husband;5.0000;9
oops;12.0000;45
Arthur;17.5000;18
tipper;17.5000;18
muck;26.2500;36
Sticklebricks;13.7500;36
ach;5.0000;36
Gung_gung;30.0000;9
chug;16.6667;27
whole;23.7714;35
hee;13.3333;27
haw;5.0000;9
piggie;28.3333;27
buzz;15.0000;36
Scott;5.0000;9
excavator;5.0000;9
dump;60.0000;27
lipstick;52.5000;36
cracker;14.7812;32
dollie;13.3333;27
Spain;20.0000;18
feets;42.5000;18
us;68.2500;20
Blobby;5.0000;18
Ernie;10.0000;9
dock;15.0000;9
hickory_dickory_dock;10.0000;18
Cinderella;16.6667;27
Godmother;5.0000;9
angel;37.5000;18
wand;5.3750;24
sing;180.9000;40
doydoydoy;5.0000;9
hang;43.7500;36
peck;50.0000;18
Peggy;15.0000;27
Patch;10.0000;18
Poppy;87.5000;18
Ben;165.0000;27
meringue;15.0000;18
sucker;65.0000;9
wood;24.0000;45
honey;30.0000;27
scooter;5.0000;9
Beryl;5.0000;9
gooseberry;10.0000;9
Sovereign;5.0000;9
sandal;20.0000;9
frighten;47.5000;18
cage;31.2500;36
Minor;5.0000;18
bring;224.2857;42
ache;42.5000;18
beat;12.6000;40
upside;35.0000;36
band;20.0000;27
cardi;5.0000;9
Smartie;17.5000;18
sparrow;5.0000;9
temper;5.0000;9
rosebud;5.0000;9
bicycle;36.6667;27
flag;31.6667;27
lavatory;5.0000;18
bare;33.3333;27
bot;27.5000;18
London;77.5000;18
wasp;16.6667;27
Manchester;62.5000;18
Stockport;15.0000;9
wont;21.6667;27
nanny;68.0000;45
Timothy;10.0000;9
Wendy;13.3333;27
while;19.4750;40
wheelbarrow;23.7500;36
across;16.6667;27
cuckoo;5.0000;9
Barbara;18.3333;27
goodbye;25.0000;27
Cambridge;20.0000;9
brand;5.0000;9
sew;5.0000;9
elastic;20.0000;18
needle;11.6667;27
guinea;35.0000;18
nightie;6.6667;27
heater;15.0000;9
hankie;7.5000;18
ribbon;42.5000;36
lend;5.0000;18
flannel;10.0000;9
Cape;5.0000;9
disgust;18.3333;27
Boaz;5.0000;9
Cynthia;15.0000;9
yesterday;68.6250;32
nest;20.0000;18
skin;46.6667;27
mantlepiece;5.0000;9
thunder;22.5000;18
rice;20.0000;27
lav;5.0000;9
coffee;98.7500;36
actually;57.6000;40
lots_of;119.0000;45
marmalade;20.0000;18
donkey;93.3333;27
briefcase;5.0000;18
Andrew;18.3333;27
room;213.6000;30
biscui;5.0000;9
bannister;5.0000;9
a_lot_of;45.0000;36
jar;5.0000;9
o'clock;48.3333;27
Wednesday;17.5000;18
rockery;10.0000;9
Bambi;12.5000;18
ankle;10.0000;9
cigarette;7.5000;18
Pam;15.0000;9
material;5.0000;9
rag;7.5000;18
calf;55.0000;18
Susan;10.0000;18
got_to;200.0000;45
licorice;5.0000;18
pin;35.0000;27
bright;35.0000;18
Africa;5.0000;9
bug;17.9375;32
warm;119.0000;45
fringe;12.5000;18
vest;6.6667;27
fry;6.2500;36
winter;22.5000;18
must;169.1250;40
scar;52.0000;45
forward;22.5000;36
teaspoon;5.0000;9
next_to;102.5000;36
couch;67.5000;18
Phil;12.5000;18
gum;6.0000;24
longer;21.6667;27
salt;60.0000;18
yolk;5.0000;9
waste;5.0000;9
packet;18.3333;27
muddy;20.0000;27
wiggly;33.3333;27
worm;82.5000;36
Caitlin;105.0000;18
super;16.0000;45
talk;151.2000;40
Tumble_town;5.0000;9
cloth;25.0000;27
hurry;12.0000;45
belly;31.0000;45
rascal;15.0000;18
pub;45.0000;18
myself;71.7500;40
stamp;80.0000;27
tot;5.0000;18
beam;5.0000;9
telephone;65.0000;27
Annes;5.0000;9
woofwoof;7.5000;18
Soppy_socks;40.0000;9
game;108.3333;30
saucepan;25.0000;18
chippie;5.0000;9
stroke;46.6667;27
near;43.0000;45
bedtime;70.0000;27
dice;20.0000;9
ba;15.0000;45
Happy_Birt;5.0000;9
happy_birthday;280.0000;18
tread;27.5000;18
sweetheart;25.0000;18
mushroom;50.0000;18
scarecrow;37.5000;18
tear;30.0000;18
barrow;12.5000;18
Margory;15.0000;9
Daw;180.0000;9
Asda;17.5000;18
yoghurt;26.6667;27
board;85.0000;18
steer;70.0000;18
smack;80.0000;36
pour;63.0000;45
have_to;429.1667;54
fair;39.0000;45
Goose_Fair;10.0000;9
taste;28.1250;32
Old_MacDonald;22.5000;18
ee_yay_;5.0000;9
Pb_bear;5.0000;18
trac;5.0000;9
somebody;106.0571;35
zebra;30.0000;36
breeze;5.0000;18
crawl;60.0000;18
upon;12.5000;36
pus;15.0000;9
ne;5.0000;9
unlock;10.0000;9
fuss;17.5000;18
snuggle;27.5000;18
properly;61.6667;27
Mister_Spider;5.0000;9
mud;85.0000;27
photo;20.0000;18
spaghetti;52.5000;36
wrap;55.0000;27
nicely;37.5000;18
kneel;22.5000;18
currant;22.5000;18
rub;38.3333;27
mean;67.8095;42
blur;5.0000;9
spinner;5.0000;18
plat;35.0000;27
snooze;40.0000;18
hoover;31.6667;27
sort;49.0000;45
ahhah;40.0000;36
picnic;76.0000;45
both;33.3125;48
different;97.3750;40
suppose;25.5000;28
wakie;85.0000;18
Father_Christmas;62.5000;18
pigeon;10.0000;18
trolley;30.0000;36
vroom;232.5000;36
tall;57.5000;36
spit;8.7500;36
railway;57.5000;18
curly;48.7500;36
wiper;5.0000;18
perhaps;20.0000;18
island;8.3333;27
pretty;30.6667;21
you_all;12.5000;36
loosen;5.0000;18
beach;46.0000;45
Rosie;61.6667;27
Jim;39.0000;45
yuck;46.2500;36
use;64.0000;30
which;111.8000;30
messy;11.9583;24
excuse;47.2500;32
should;43.0625;48
grind;20.0000;36
Martha;5.0000;9
pea;140.0000;36
dalmatian;53.3333;27
Roger;15.0000;9
Cruella_Deville;15.0000;9
mop;5.0000;18
shake;48.3333;27
psst;5.0000;9
shower;30.0000;27
dirt;50.0000;18
child;83.0000;45
saw;137.7000;30
good_night;60.0000;18
Jesus;43.3333;27
anywhere;25.0000;36
beautiful;31.6875;16
rocker;20.0000;9
Santa;76.0000;45
switch;20.0000;36
stock;47.5000;18
Ragdoll;5.0000;9
sleigh;11.6667;27
antler;10.0000;9
berry;17.5000;18
mistake;20.0000;9
mince;7.5000;18
stool;17.5000;18
dinnertime;27.5000;18
really;144.8000;30
tow;36.6667;27
wild;5.0000;27
damp;30.0000;9
pooey;15.0000;18
shampoo;32.5000;18
rail;37.5000;18
Santa_Claus;52.5000;18
Pongo;27.5000;18
piano;47.5000;18
television;30.0000;45
Sergeant_Tibbs;10.0000;9
Joseph;40.0000;9
Bethleham;5.0000;9
Bethlehem;10.0000;9
inn;10.0000;9
stable;15.0000;27
cottage;8.3333;27
manger;12.5000;18
shepherd;5.0000;9
crib;5.0000;9
lord;15.0000;9
lay;27.0000;45
Kings;5.0000;9
forget;47.7000;40
fireplace;5.0000;27
chimney;114.0000;45
toybox;35.0000;18
pattern;38.7500;36
trittrot;30.0000;9
slippy;20.0000;18
Friday;30.0000;18
witch;71.6667;27
point;16.8750;32
web;5.0000;18
teapot;111.6667;27
paintbrush;12.5000;18
tricky;35.0000;18
special;41.0000;45
gotta;179.1562;32
elf;5.0000;9
Tracy;5.0000;9
roar;38.7500;36
Rolly;15.0000;18
flip;31.6667;27
wonder;21.2500;36
floppy;12.5000;18
someone;35.4286;28
roundabout;26.2500;36
Babar;12.5000;18
whoosh;52.5000;18
brave;17.5000;18
ghost;28.3333;27
magic;26.6667;54
along;108.7500;36
horrible;95.0000;27
Daddy_Daddy;15.0000;18
shed;108.3333;27
awake;66.6667;27
wide;10.0000;27
feel;45.0000;48
marble;5.0000;18
oven;65.0000;18
molie;5.0000;9
deer;122.5000;18
steal;35.0000;27
hump;5.0000;9
anything;50.6250;32
wool;22.5000;18
sharp;21.0000;45
yourself;30.0000;45
highchair;10.0000;9
still;125.6667;30
beaker;11.6667;27
quite;83.3333;27
iron;30.0000;27
Wonderland;5.0000;9
Playdays;37.5000;18
crown;31.6667;27
scratch;23.0000;45
nibble;45.0000;18
quacky;5.0000;9
Notts_Tots;10.0000;18
Gos;15.0000;9
dip;11.6667;27
eleven;37.8000;40
twelve;43.8750;32
fourteen;37.5000;36
beetle;16.6667;27
Goldilocks;12.0000;45
Mister;26.0000;45
Mr_Penguin;10.0000;9
week;87.0000;45
second;6.0000;24
Joshua;10.0000;9
Billy_Blake;5.0000;9
Rusty;8.3333;27
Ears;5.0000;9
wallet;5.0000;18
mole;35.0000;18
sixteen;20.0000;36
glen;10.0000;18
strong;30.0000;45
sail;11.6667;27
Row_the_boat;5.0000;9
bubbly;30.0000;18
lemonade;60.0000;27
Tots_tv;52.5000;18
everything;44.8000;35
seatbelt;12.5000;18
Eve;35.0000;18
Daniel;45.0000;36
age;11.2500;36
igloo;27.5000;18
p;51.0000;45
May;27.4286;21
queen;22.5000;18
twoo;5.0000;9
Aran;30.0000;18
splat;12.5000;18
card;59.0000;45
flash;22.5000;18
replace;5.0000;9
pipe;25.0000;36
burst;58.3333;27
runaway;25.0000;18
eensie;43.3333;27
gun;39.0000;45
might;138.0000;45
hiccup;23.7500;36
cutter;45.0000;18
Goggle;7.5000;18
repair;35.0000;9
dingding;30.0000;9
hit;126.9000;40
shoot;92.2500;32
search;10.0000;9
hose;17.5000;36
Nicola;85.0000;18
send;23.7500;36
undo;36.6667;27
brace;10.0000;18
b;126.6667;54
drum;36.2500;36
Gumdrop;62.5000;18
knicks;5.0000;9
fruit;43.3333;27
lawnmower;30.0000;18
Mar_mar;5.0000;9
trip;9.2500;24
hook;66.6667;27
beanbag;22.5000;18
Syrup;17.5000;18
whack;20.0000;18
fortunately;5.0000;18
roof;80.0000;45
lock;53.0000;45
Ann;20.0000;9
Greeves;15.0000;9
kit;20.0000;18
clicclic;5.0000;9
underneath;31.6667;27
case;15.0000;45
bell;40.0714;28
answer;11.6667;27
pet;27.3333;24
ditch;37.5000;18
low;6.6667;27
Paul;50.0000;18
manage;22.5000;18
squirt;30.0000;18
guess;12.0000;24
checkout;10.0000;9
doodoo;20.0000;9
bank;52.5000;18
breakdown;130.0000;18
spanner;46.6667;27
hop;91.2500;36
Land_Rover;25.0000;18
archway;5.0000;9
honkhonk;5.0000;9
wag;37.5000;18
chop;56.6667;27
Donald;45.0000;27
main;20.0000;9
bulldozer;17.5000;18
church;43.7500;36
Bo_Peep;5.0000;9
ask;37.8000;40
sound;18.3333;27
haha;28.7500;36
rough;17.5000;18
flap;25.0000;18
wolf;47.5000;36
guitar;11.6667;27
Sarah;21.2500;36
bar;18.7500;36
windy;45.0000;27
bull;256.6667;27
ringading;7.5000;18
horn;35.0000;36
Saturday;16.2500;36
choc;15.0000;9
nurse;48.7500;36
rise;10.0000;18
carve;15.0000;9
mark;35.0000;36
purse;32.5000;18
cluckcluck;20.0000;18
belong;20.0000;27
dinosaur;135.8333;54
bend;13.3333;27
Becky;75.0000;18
Louise;15.0000;9
raisin;15.0000;18
postbox;10.0000;9
pussycat;28.3333;27
knot;27.5000;18
headlight;22.5000;18
tum;27.5000;18
tighten;50.0000;18
wind;60.0000;45
plier;47.5000;18
squeeze;53.7500;36
drill;38.3333;27
smash;43.8750;32
dive;22.5000;18
carriage;38.7500;36
sled;7.5000;18
half;36.0000;40
strange;12.5000;18
Fozzie_Bear;25.0000;9
tyre;21.6667;27
Drybones;5.0000;18
eeaw;40.0000;9
ketchup;22.5000;18
Dan_dog;37.5000;18
hut;50.0000;18
plea;5.0000;9
concrete;5.0000;9
cog;20.0000;9
mudguard;5.0000;9
teacup;8.3333;27
shout;35.0000;36
stout;5.0000;9
wagon;10.0000;18
toddler;8.3333;27
Bumbo;42.5000;18
rose;11.0000;45
Grand_Duke;5.0000;9
carwash;142.5000;18
sport;57.5000;18
sheet;12.5000;18
Blue_Peter;5.0000;9
Molly;78.3333;27
idea;32.5000;36
note;10.0000;18
Sarah_Greeves;12.5000;18
posh;6.2500;36
Maxine;20.0000;9
Dan_horse;5.0000;9
Dobbin_horse;5.0000;9
Neddy_horse;10.0000;9
toss;20.0000;9
Dan;12.5000;18
mischief;10.0000;27
harrow;5.0000;9
noone;20.0000;27
Jack_tractor;5.0000;9
seek;13.0000;45
hear;89.6000;35
Hotch_potch_house;10.0000;9
lake;10.0000;9
Billie;10.0000;18
policeman;66.5000;24
Harry;52.5000;18
rescue;22.5000;36
loud;35.0000;27
cassette;55.0000;9
word;22.5000;24
Winnie_the_Pooh;7.5000;18
beanstalk;12.5000;18
pullover;5.0000;9
Sesame_Street;5.0000;9
crack;9.0000;24
sink;22.0000;45
Rosa;5.0000;18
Mister_badger;25.0000;9
Mister_fox;35.0000;9
snowplow;12.5000;18
pillar;35.0000;9
Mister_mouse;5.0000;9
straight;112.5000;18
mousie;20.0000;18
Pippin;20.0000;9
choke;12.5000;18
Aunty_Meg;5.0000;9
snowball;25.0000;9
Jessie;10.0000;9
newspaper;13.3333;27
microphone;9.0000;16
Margery;180.0000;9
Sukie_Cat;42.5000;18
Sukie;587.5000;18
hattie;45.0000;9
uhhum;45.0000;18
pasta;48.3333;27
noi;10.0000;9
camera;16.6667;27
Tiny_Tears;45.0000;9
ab;15.0000;9
abc;17.5000;18
Dodson;7.5000;18
Noddy;98.0000;45
ducky;17.5000;18
dance_on_bed;5.0000;9
lettuce;83.7500;36
fluffy;38.7500;36
Baa_baa_black_sheep;50.0000;9
Polly;38.3333;27
Claud;5.0000;9
clap;23.3333;27
zap;10.0000;18
Dame;10.0000;18
easy;16.2000;40
cockatoo;50.0000;18
leek;5.0000;18
Heidi;107.5000;18
able;5.0000;18
panty;12.5000;18
Janet;15.0000;9
America;11.2500;36
sockies;10.0000;9
cherry;60.0000;18
dub;45.0000;9
fasten;17.5000;18
stirrup;5.0000;9
Andy_pandy;7.5000;18
Andy_panda;5.0000;9
pic;5.0000;18
lego;27.0000;45
comfort;15.0000;9
trumpet;60.0000;18
beaver;5.0000;9
gorgeous;8.3333;27
bore;25.0000;18
cockadoo;5.0000;18
Pingus;15.0000;18
rein;5.0000;9
pompom;15.0000;9
eyebrow;10.0000;18
brow;5.0000;18
Ducky_Ducky;30.0000;9
saucer;23.3333;27
though;21.0000;45
Minnie;15.0000;9
Wye_Bird;22.5000;18
collapse;10.0000;9
merrily;60.0000;9
purr;5.0000;18
best;28.9062;32
claw;10.0000;18
yogurt;5.0000;9
crunchies;25.0000;9
anchor;22.5000;18
France;10.0000;18
Micky_Mouse;5.0000;9
tape;170.4857;35
eskimo;10.0000;9
fairy;15.0000;18
Barnie;10.0000;9
g;36.6667;54
j;16.2500;36
juggler;5.0000;9
vase;10.0000;9
Cole;5.0000;9
merry;25.0000;18
soul;10.0000;9
diddle;15.0000;18
fiddle;25.0000;27
yucky;23.3333;27
Donald_Duck;5.0000;9
Goofy;7.5000;18
others;15.0000;27
poos;10.0000;27
cloudy;5.0000;9
Baloo;5.0000;9
stir;37.5000;18
until;78.7500;36
Misses;10.0000;9
well_done;30.0000;9
attention;5.0000;9
Kate;12.5000;18
speckle;90.0000;9
log;40.0000;9
most;22.8571;7
delicious;20.0000;36
cool;42.5333;30
dum;13.3333;27
dickey;30.0000;9
Uncle_Andrew;10.0000;9
clear;17.5000;18
paw;20.0000;18
Barney;35.0000;27
hockey;10.0000;9
plaster;34.0000;45
puppet;6.2500;36
salad;20.0000;27
difficult;33.3333;27
careless;5.0000;9
magnet;8.7500;36
Playbus;6.6667;27
firework;23.3333;27
Winne_Pooh;5.0000;9
Daisy_cat;5.0000;18
necklace;30.0000;36
Charlie;40.0000;27
Beeston;15.0000;18
wrist;10.0000;18
oil;20.0000;18
pig_pig;5.0000;9
goose;91.2500;36
chucky;17.5000;18
scramble;20.0000;18
raggedy;5.0000;9
probably;49.5000;24
Daisy;65.0000;27
curl;8.3333;27
Beckys;7.5000;18
Hop_hop_hop;5.0000;9
Noah_Ark;5.0000;9
Jingle_Bells_all_the_way;5.0000;9
Cradle_;10.0000;9
underwater;5.0000;9
pony;11.6667;27
Freddy_Farm;5.0000;9
seed;15.0000;36
cucumber;17.5000;18
cellotape;12.5000;36
helmet;20.0000;27
Robbie;18.3333;27
Sainsburys;22.5000;18
Pollykettle;5.0000;9
fold;10.0000;18
pack;21.2500;36
Charlie_Chalk;65.0000;18
Fox_Hound;5.0000;9
Farthing_Wood;5.0000;18
shatter;5.0000;9
William;10.0000;18
Fireman_Sam;97.5000;18
calm;5.0000;9
damage;10.0000;27
conker;10.0000;9
baabaa;5.0000;9
sheepdog;25.0000;18
tub;32.5000;18
cowboy;12.5000;36
gallop;42.5000;18
treasure;27.5000;18
Minnie_Mouse;22.5000;18
Little_Bo_Peep;5.0000;9
marry;12.0000;45
drip;23.3333;27
boing;63.0000;45
Adam;42.0000;45
Julian;25.0000;9
Twinkle_twinkle_little_star;5.0000;9
trump;45.0000;18
watermelon;15.0000;18
bedside;5.0000;9
record;4.5000;32
player;15.0000;9
pancake;28.3333;27
shell;18.7500;36
before;33.8250;40
Christmas_present;5.0000;9
pirate;21.0000;45
tat;15.0000;18
scissor;40.8500;40
squashy;10.0000;18
soft;13.0000;45
lunchtime;10.0000;18
tickly;52.5000;18
doink;15.0000;9
atop;5.0000;9
passenger;96.6667;27
bumpy;75.0000;18
Bertie;200.0000;9
Clarabell;120.0000;9
Liam;5.0000;9
listen;37.1250;32
hippopot;5.0000;9
tweet;30.0000;18
shoo;20.0000;27
Harold_the_Helicopter;5.0000;9
shh;25.0000;9
Harold;48.3333;27
coughy;5.0000;9
Duncan;67.5000;18
Bernie;7.5000;18
Scottish;5.0000;9
turntable;140.0000;18
Bill;15.0000;36
twin;25.0000;36
Terence;10.0000;18
Trevor;23.3333;27
Coby;35.0000;9
coach;210.0000;27
Ben_Tank_Engine;5.0000;9
early;13.7500;36
dawn;10.0000;9
blinkie;5.0000;9
Percy_the_Tank_Engine;5.0000;9
Toby_Tank_Engine;5.0000;9
James_the_Tank_Engine;5.0000;9
snore;10.0000;27
Sam;70.0000;27
Percy_Engine;5.0000;9
n;48.0000;45
weensie;42.5000;18
bouncer;20.0000;9
glug;230.0000;18
heart;15.0000;27
branch;22.5000;18
Clarabel;92.5000;18
Thomas_well;5.0000;9
speak;42.5000;18
Perc;5.0000;9
boinging;15.0000;9
boingie;10.0000;9
edge;23.3333;27
peel;60.0000;18
Wellington;5.0000;18
kitten;52.5000;36
Tom;130.0000;27
workman;7.5000;18
Tiggy;55.0000;9
